"Gender"	"Age"	"region"	"date"	"value type"	"value"	"flag"
"Female"	"Aged 40-44"	"North West"	"2020"	"number"	221052	""
"Female"	"Aged 40-44"	"North West"	"2021"	"number"	227215	""
"Female"	"Aged 40-44"	"North West"	"2022"	"number"	235727	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"1991"	"number"	177112	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"1992"	"number"	167971	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"1993"	"number"	162423	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"1994"	"number"	160209	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"1995"	"number"	158320	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"1996"	"number"	158690	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"1997"	"number"	161112	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"1998"	"number"	164436	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"1999"	"number"	167348	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2000"	"number"	171459	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2001"	"number"	175852	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2002"	"number"	180242	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2003"	"number"	184233	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2004"	"number"	188791	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2005"	"number"	192196	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2006"	"number"	193789	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2007"	"number"	194664	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2008"	"number"	194084	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2009"	"number"	193668	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2010"	"number"	192484	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2011"	"number"	192558	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2012"	"number"	191062	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2013"	"number"	187663	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2014"	"number"	181746	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2015"	"number"	175691	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2016"	"number"	168207	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2017"	"number"	161294	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2018"	"number"	157284	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2019"	"number"	157709	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2020"	"number"	160726	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2021"	"number"	165253	""
"Female"	"Aged 40-44"	"Yorkshire and The Humber"	"2022"	"number"	171295	""
"Female"	"Aged 40-44"	"East Midlands"	"1991"	"number"	149046	""
"Female"	"Aged 40-44"	"East Midlands"	"1992"	"number"	142909	""
"Female"	"Aged 40-44"	"East Midlands"	"1993"	"number"	138647	""
"Female"	"Aged 40-44"	"East Midlands"	"1994"	"number"	136711	""
"Female"	"Aged 40-44"	"East Midlands"	"1995"	"number"	134862	""
"Female"	"Aged 40-44"	"East Midlands"	"1996"	"number"	134995	""
"Female"	"Aged 40-44"	"East Midlands"	"1997"	"number"	135801	""
"Female"	"Aged 40-44"	"East Midlands"	"1998"	"number"	137616	""
"Female"	"Aged 40-44"	"East Midlands"	"1999"	"number"	140231	""
"Female"	"Aged 40-44"	"East Midlands"	"2000"	"number"	144216	""
"Female"	"Aged 40-44"	"East Midlands"	"2001"	"number"	148500	""
"Female"	"Aged 40-44"	"East Midlands"	"2002"	"number"	153483	""
"Female"	"Aged 40-44"	"East Midlands"	"2003"	"number"	157851	""
"Female"	"Aged 40-44"	"East Midlands"	"2004"	"number"	162532	""
"Female"	"Aged 40-44"	"East Midlands"	"2005"	"number"	166678	""
"Female"	"Aged 40-44"	"East Midlands"	"2006"	"number"	169675	""
"Female"	"Aged 40-44"	"East Midlands"	"2007"	"number"	172234	""
"Female"	"Aged 40-44"	"East Midlands"	"2008"	"number"	172452	""
"Female"	"Aged 40-44"	"East Midlands"	"2009"	"number"	172653	""
"Female"	"Aged 40-44"	"East Midlands"	"2010"	"number"	170596	""
"Female"	"Aged 40-44"	"East Midlands"	"2011"	"number"	169791	""
"Female"	"Aged 40-44"	"East Midlands"	"2012"	"number"	168205	""
"Female"	"Aged 40-44"	"East Midlands"	"2013"	"number"	165499	""
"Female"	"Aged 40-44"	"East Midlands"	"2014"	"number"	160615	""
"Female"	"Aged 40-44"	"East Midlands"	"2015"	"number"	156749	""
"Female"	"Aged 40-44"	"East Midlands"	"2016"	"number"	150860	""
"Female"	"Aged 40-44"	"East Midlands"	"2017"	"number"	145581	""
"Female"	"Aged 40-44"	"East Midlands"	"2018"	"number"	142330	""
"Female"	"Aged 40-44"	"East Midlands"	"2019"	"number"	142596	""
"Female"	"Aged 40-44"	"East Midlands"	"2020"	"number"	145161	""
"Female"	"Aged 40-44"	"East Midlands"	"2021"	"number"	148956	""
"Female"	"Aged 40-44"	"East Midlands"	"2022"	"number"	153879	""
"Female"	"Aged 40-44"	"West Midlands"	"1991"	"number"	185566	""
"Female"	"Aged 40-44"	"West Midlands"	"1992"	"number"	177871	""
"Female"	"Aged 40-44"	"West Midlands"	"1993"	"number"	173475	""
"Female"	"Aged 40-44"	"West Midlands"	"1994"	"number"	170814	""
"Female"	"Aged 40-44"	"West Midlands"	"1995"	"number"	168566	""
"Female"	"Aged 40-44"	"West Midlands"	"1996"	"number"	168580	""
"Female"	"Aged 40-44"	"West Midlands"	"1997"	"number"	169953	""
"Female"	"Aged 40-44"	"West Midlands"	"1998"	"number"	171558	""
"Female"	"Aged 40-44"	"West Midlands"	"1999"	"number"	173503	""
"Female"	"Aged 40-44"	"West Midlands"	"2000"	"number"	176892	""
"Female"	"Aged 40-44"	"West Midlands"	"2001"	"number"	181369	""
"Female"	"Aged 40-44"	"West Midlands"	"2002"	"number"	186320	""
"Female"	"Aged 40-44"	"West Midlands"	"2003"	"number"	191012	""
"Female"	"Aged 40-44"	"West Midlands"	"2004"	"number"	196010	""
"Female"	"Aged 40-44"	"West Midlands"	"2005"	"number"	201093	""
"Female"	"Aged 40-44"	"West Midlands"	"2006"	"number"	203948	""
"Female"	"Aged 40-44"	"West Midlands"	"2007"	"number"	205799	""
"Female"	"Aged 40-44"	"West Midlands"	"2008"	"number"	206469	""
"Female"	"Aged 40-44"	"West Midlands"	"2009"	"number"	206603	""
"Female"	"Aged 40-44"	"West Midlands"	"2010"	"number"	204983	""
"Female"	"Aged 40-44"	"West Midlands"	"2011"	"number"	204328	""
"Female"	"Aged 40-44"	"West Midlands"	"2012"	"number"	202913	""
"Female"	"Aged 40-44"	"West Midlands"	"2013"	"number"	199538	""
"Female"	"Aged 40-44"	"West Midlands"	"2014"	"number"	194063	""
"Female"	"Aged 40-44"	"West Midlands"	"2015"	"number"	188369	""
"Female"	"Aged 40-44"	"West Midlands"	"2016"	"number"	181875	""
"Female"	"Aged 40-44"	"West Midlands"	"2017"	"number"	176065	""
"Female"	"Aged 40-44"	"West Midlands"	"2018"	"number"	172852	""
"Female"	"Aged 40-44"	"West Midlands"	"2019"	"number"	174717	""
"Female"	"Aged 40-44"	"West Midlands"	"2020"	"number"	179713	""
"Female"	"Aged 40-44"	"West Midlands"	"2021"	"number"	184301	""
"Female"	"Aged 40-44"	"West Midlands"	"2022"	"number"	190718	""
"Female"	"Aged 40-44"	"East"	"1991"	"number"	196622	""
"Female"	"Aged 40-44"	"East"	"1992"	"number"	184436	""
"Female"	"Aged 40-44"	"East"	"1993"	"number"	177546	""
"Female"	"Aged 40-44"	"East"	"1994"	"number"	174908	""
"Female"	"Aged 40-44"	"East"	"1995"	"number"	173093	""
"Female"	"Aged 40-44"	"East"	"1996"	"number"	173281	""
"Female"	"Aged 40-44"	"East"	"1997"	"number"	174847	""
"Female"	"Aged 40-44"	"East"	"1998"	"number"	177490	""
"Female"	"Aged 40-44"	"East"	"1999"	"number"	181297	""
"Female"	"Aged 40-44"	"East"	"2000"	"number"	185383	""
"Female"	"Aged 40-44"	"East"	"2001"	"number"	190432	""
"Female"	"Aged 40-44"	"East"	"2002"	"number"	196233	""
"Female"	"Aged 40-44"	"East"	"2003"	"number"	201936	""
"Female"	"Aged 40-44"	"East"	"2004"	"number"	208039	""
"Female"	"Aged 40-44"	"East"	"2005"	"number"	214648	""
"Female"	"Aged 40-44"	"East"	"2006"	"number"	219040	""
"Female"	"Aged 40-44"	"East"	"2007"	"number"	221943	""
"Female"	"Aged 40-44"	"East"	"2008"	"number"	222522	""
"Female"	"Aged 40-44"	"East"	"2009"	"number"	221914	""
"Female"	"Aged 40-44"	"East"	"2010"	"number"	219665	""
"Female"	"Aged 40-44"	"East"	"2011"	"number"	218322	""
"Female"	"Aged 40-44"	"East"	"2012"	"number"	217257	""
"Female"	"Aged 40-44"	"East"	"2013"	"number"	214466	""
"Female"	"Aged 40-44"	"East"	"2014"	"number"	211255	""
"Female"	"Aged 40-44"	"East"	"2015"	"number"	208739	""
"Female"	"Aged 40-44"	"East"	"2016"	"number"	203507	""
"Female"	"Aged 40-44"	"East"	"2017"	"number"	198865	""
"Female"	"Aged 40-44"	"East"	"2018"	"number"	196170	""
"Female"	"Aged 40-44"	"East"	"2019"	"number"	198102	""
"Female"	"Aged 40-44"	"East"	"2020"	"number"	201883	""
"Female"	"Aged 40-44"	"East"	"2021"	"number"	207599	""
"Female"	"Aged 40-44"	"East"	"2022"	"number"	213835	""
"Female"	"Aged 40-44"	"London"	"1991"	"number"	232630	""
"Female"	"Aged 40-44"	"London"	"1992"	"number"	223932	""
"Female"	"Aged 40-44"	"London"	"1993"	"number"	219867	""
"Female"	"Aged 40-44"	"London"	"1994"	"number"	219616	""
"Female"	"Aged 40-44"	"London"	"1995"	"number"	220588	""
"Female"	"Aged 40-44"	"London"	"1996"	"number"	224811	""
"Female"	"Aged 40-44"	"London"	"1997"	"number"	230454	""
"Female"	"Aged 40-44"	"London"	"1998"	"number"	237145	""
"Female"	"Aged 40-44"	"London"	"1999"	"number"	243930	""
"Female"	"Aged 40-44"	"London"	"2000"	"number"	252961	""
"Female"	"Aged 40-44"	"London"	"2001"	"number"	260456	""
"Female"	"Aged 40-44"	"London"	"2002"	"number"	269228	""
"Female"	"Aged 40-44"	"London"	"2003"	"number"	278148	""
"Female"	"Aged 40-44"	"London"	"2004"	"number"	285946	""
"Female"	"Aged 40-44"	"London"	"2005"	"number"	293587	""
"Female"	"Aged 40-44"	"London"	"2006"	"number"	298542	""
"Female"	"Aged 40-44"	"London"	"2007"	"number"	303683	""
"Female"	"Aged 40-44"	"London"	"2008"	"number"	302595	""
"Female"	"Aged 40-44"	"London"	"2009"	"number"	305254	""
"Female"	"Aged 40-44"	"London"	"2010"	"number"	304953	""
"Female"	"Aged 40-44"	"London"	"2011"	"number"	304970	""
"Female"	"Aged 40-44"	"London"	"2012"	"number"	307972	""
"Female"	"Aged 40-44"	"London"	"2013"	"number"	310234	""
"Female"	"Aged 40-44"	"London"	"2014"	"number"	311701	""
"Female"	"Aged 40-44"	"London"	"2015"	"number"	314771	""
"Female"	"Aged 40-44"	"London"	"2016"	"number"	316933	""
"Female"	"Aged 40-44"	"London"	"2017"	"number"	319882	""
"Female"	"Aged 40-44"	"London"	"2018"	"number"	324805	""
"Female"	"Aged 40-44"	"London"	"2019"	"number"	332274	""
"Female"	"Aged 40-44"	"London"	"2020"	"number"	339901	""
"Female"	"Aged 40-44"	"London"	"2021"	"number"	344353	""
"Female"	"Aged 40-44"	"London"	"2022"	"number"	346980	""
"Female"	"Aged 40-44"	"South East"	"1991"	"number"	290493	""
"Female"	"Aged 40-44"	"South East"	"1992"	"number"	274427	""
"Female"	"Aged 40-44"	"South East"	"1993"	"number"	265129	""
"Female"	"Aged 40-44"	"South East"	"1994"	"number"	260964	""
"Female"	"Aged 40-44"	"South East"	"1995"	"number"	259031	""
"Female"	"Aged 40-44"	"South East"	"1996"	"number"	259953	""
"Female"	"Aged 40-44"	"South East"	"1997"	"number"	263616	""
"Female"	"Aged 40-44"	"South East"	"1998"	"number"	268009	""
"Female"	"Aged 40-44"	"South East"	"1999"	"number"	274729	""
"Female"	"Aged 40-44"	"South East"	"2000"	"number"	281615	""
"Female"	"Aged 40-44"	"South East"	"2001"	"number"	289427	""
"Female"	"Aged 40-44"	"South East"	"2002"	"number"	297147	""
"Female"	"Aged 40-44"	"South East"	"2003"	"number"	304945	""
"Female"	"Aged 40-44"	"South East"	"2004"	"number"	313202	""
"Female"	"Aged 40-44"	"South East"	"2005"	"number"	322428	""
"Female"	"Aged 40-44"	"South East"	"2006"	"number"	328438	""
"Female"	"Aged 40-44"	"South East"	"2007"	"number"	333458	""
"Female"	"Aged 40-44"	"South East"	"2008"	"number"	332796	""
"Female"	"Aged 40-44"	"South East"	"2009"	"number"	331464	""
"Female"	"Aged 40-44"	"South East"	"2010"	"number"	327777	""
"Female"	"Aged 40-44"	"South East"	"2011"	"number"	326281	""
"Female"	"Aged 40-44"	"South East"	"2012"	"number"	323945	""
"Female"	"Aged 40-44"	"South East"	"2013"	"number"	321831	""
"Female"	"Aged 40-44"	"South East"	"2014"	"number"	317295	""
"Female"	"Aged 40-44"	"South East"	"2015"	"number"	313629	""
"Female"	"Aged 40-44"	"South East"	"2016"	"number"	305731	""
"Female"	"Aged 40-44"	"South East"	"2017"	"number"	299025	""
"Female"	"Aged 40-44"	"South East"	"2018"	"number"	294868	""
"Female"	"Aged 40-44"	"South East"	"2019"	"number"	297034	""
"Female"	"Aged 40-44"	"South East"	"2020"	"number"	302344	""
"Female"	"Aged 40-44"	"South East"	"2021"	"number"	310943	""
"Female"	"Aged 40-44"	"South East"	"2022"	"number"	319469	""
"Female"	"Aged 40-44"	"South West"	"1991"	"number"	172356	""
"Female"	"Aged 40-44"	"South West"	"1992"	"number"	164448	""
"Female"	"Aged 40-44"	"South West"	"1993"	"number"	159820	""
"Female"	"Aged 40-44"	"South West"	"1994"	"number"	158271	""
"Female"	"Aged 40-44"	"South West"	"1995"	"number"	156535	""
"Female"	"Aged 40-44"	"South West"	"1996"	"number"	156215	""
"Female"	"Aged 40-44"	"South West"	"1997"	"number"	157551	""
"Female"	"Aged 40-44"	"South West"	"1998"	"number"	160082	""
"Female"	"Aged 40-44"	"South West"	"1999"	"number"	162916	""
"Female"	"Aged 40-44"	"South West"	"2000"	"number"	167656	""
"Female"	"Aged 40-44"	"South West"	"2001"	"number"	172002	""
"Female"	"Aged 40-44"	"South West"	"2002"	"number"	176847	""
"Female"	"Aged 40-44"	"South West"	"2003"	"number"	180891	""
"Female"	"Aged 40-44"	"South West"	"2004"	"number"	186350	""
"Female"	"Aged 40-44"	"South West"	"2005"	"number"	191275	""
"Female"	"Aged 40-44"	"South West"	"2006"	"number"	194601	""
"Female"	"Aged 40-44"	"South West"	"2007"	"number"	197454	""
"Female"	"Aged 40-44"	"South West"	"2008"	"number"	196583	""
"Female"	"Aged 40-44"	"South West"	"2009"	"number"	194487	""
"Female"	"Aged 40-44"	"South West"	"2010"	"number"	191991	""
"Female"	"Aged 40-44"	"South West"	"2011"	"number"	189937	""
"Female"	"Aged 40-44"	"South West"	"2012"	"number"	187439	""
"Female"	"Aged 40-44"	"South West"	"2013"	"number"	184552	""
"Female"	"Aged 40-44"	"South West"	"2014"	"number"	180425	""
"Female"	"Aged 40-44"	"South West"	"2015"	"number"	175930	""
"Female"	"Aged 40-44"	"South West"	"2016"	"number"	169937	""
"Female"	"Aged 40-44"	"South West"	"2017"	"number"	164798	""
"Female"	"Aged 40-44"	"South West"	"2018"	"number"	161037	""
"Female"	"Aged 40-44"	"South West"	"2019"	"number"	161440	""
"Female"	"Aged 40-44"	"South West"	"2020"	"number"	164048	""
"Female"	"Aged 40-44"	"South West"	"2021"	"number"	168961	""
"Female"	"Aged 40-44"	"South West"	"2022"	"number"	174098	""
"Female"	"Aged 40-44"	"Wales"	"1991"	"number"	103224	""
"Female"	"Aged 40-44"	"Wales"	"1992"	"number"	98921	""
"Female"	"Aged 40-44"	"Wales"	"1993"	"number"	96230	""
"Female"	"Aged 40-44"	"Wales"	"1994"	"number"	94922	""
"Female"	"Aged 40-44"	"Wales"	"1995"	"number"	93225	""
"Female"	"Aged 40-44"	"Wales"	"1996"	"number"	92862	""
"Female"	"Aged 40-44"	"Wales"	"1997"	"number"	93568	""
"Female"	"Aged 40-44"	"Wales"	"1998"	"number"	94443	""
"Female"	"Aged 40-44"	"Wales"	"1999"	"number"	95499	""
"Female"	"Aged 40-44"	"Wales"	"2000"	"number"	97819	""
"Female"	"Aged 40-44"	"Wales"	"2001"	"number"	100398	""
"Female"	"Aged 40-44"	"Wales"	"2002"	"number"	102842	""
"Female"	"Aged 40-44"	"Wales"	"2003"	"number"	105435	""
"Female"	"Aged 40-44"	"Wales"	"2004"	"number"	108364	""
"Female"	"Aged 40-44"	"Wales"	"2005"	"number"	110515	""
"Female"	"Aged 40-44"	"Wales"	"2006"	"number"	111505	""
"Female"	"Aged 40-44"	"Wales"	"2007"	"number"	112138	""
"Female"	"Aged 40-44"	"Wales"	"2008"	"number"	111816	""
"Female"	"Aged 40-44"	"Wales"	"2009"	"number"	110855	""
"Female"	"Aged 40-44"	"Wales"	"2010"	"number"	109034	""
"Female"	"Aged 40-44"	"Wales"	"2011"	"number"	108634	""
"Female"	"Aged 40-44"	"Wales"	"2012"	"number"	106783	""
"Female"	"Aged 40-44"	"Wales"	"2013"	"number"	104386	""
"Female"	"Aged 40-44"	"Wales"	"2014"	"number"	100525	""
"Female"	"Aged 40-44"	"Wales"	"2015"	"number"	97051	""
"Female"	"Aged 40-44"	"Wales"	"2016"	"number"	92258	""
"Female"	"Aged 40-44"	"Wales"	"2017"	"number"	88419	""
"Female"	"Aged 40-44"	"Wales"	"2018"	"number"	86027	""
"Female"	"Aged 40-44"	"Wales"	"2019"	"number"	85807	""
"Female"	"Aged 40-44"	"Wales"	"2020"	"number"	87686	""
"Female"	"Aged 40-44"	"Wales"	"2021"	"number"	90072	""
"Female"	"Aged 40-44"	"Wales"	"2022"	"number"	93382	""
"Female"	"Aged 40-44"	"Scotland"	"1991"	"number"	179392	""
"Female"	"Aged 40-44"	"Scotland"	"1992"	"number"	172130	""
"Female"	"Aged 40-44"	"Scotland"	"1993"	"number"	169148	""
"Female"	"Aged 40-44"	"Scotland"	"1994"	"number"	168548	""
"Female"	"Aged 40-44"	"Scotland"	"1995"	"number"	169437	""
"Female"	"Aged 40-44"	"Scotland"	"1996"	"number"	171653	""
"Female"	"Aged 40-44"	"Scotland"	"1997"	"number"	175847	""
"Female"	"Aged 40-44"	"Scotland"	"1998"	"number"	180496	""
"Female"	"Aged 40-44"	"Scotland"	"1999"	"number"	185035	""
"Female"	"Aged 40-44"	"Scotland"	"2000"	"number"	189629	""
"Female"	"Aged 40-44"	"Scotland"	"2001"	"number"	194330	""
"Female"	"Aged 40-44"	"Scotland"	"2002"	"number"	197789	""
"Female"	"Aged 40-44"	"Scotland"	"2003"	"number"	201623	""
"Female"	"Aged 40-44"	"Scotland"	"2004"	"number"	205266	""
"Female"	"Aged 40-44"	"Scotland"	"2005"	"number"	209091	""
"Female"	"Aged 40-44"	"Scotland"	"2006"	"number"	210001	""
"Female"	"Aged 40-44"	"Scotland"	"2007"	"number"	210690	""
"Female"	"Aged 40-44"	"Scotland"	"2008"	"number"	209918	""
"Female"	"Aged 40-44"	"Scotland"	"2009"	"number"	207697	""
"Female"	"Aged 40-44"	"Scotland"	"2010"	"number"	204332	""
"Female"	"Aged 40-44"	"Scotland"	"2011"	"number"	202791	""
"Female"	"Aged 40-44"	"Scotland"	"2012"	"number"	199275	""
"Female"	"Aged 40-44"	"Scotland"	"2013"	"number"	192932	""
"Female"	"Aged 40-44"	"Scotland"	"2014"	"number"	185608	""
"Female"	"Aged 40-44"	"Scotland"	"2015"	"number"	179665	""
"Female"	"Aged 40-44"	"Scotland"	"2016"	"number"	172709	""
"Female"	"Aged 40-44"	"Scotland"	"2017"	"number"	165560	""
"Female"	"Aged 40-44"	"Scotland"	"2018"	"number"	161947	""
"Female"	"Aged 40-44"	"Scotland"	"2019"	"number"	162642	""
"Female"	"Aged 40-44"	"Scotland"	"2020"	"number"	164780	""
"Female"	"Aged 40-44"	"Scotland"	"2021"	"number"	168982	""
"Female"	"Aged 40-44"	"Scotland"	"2022"	"number"		"-"
"Female"	"Aged 40-44"	"Northern Ireland"	"1991"	"number"	49737	""
"Female"	"Aged 40-44"	"Northern Ireland"	"1992"	"number"	49194	""
"Female"	"Aged 40-44"	"Northern Ireland"	"1993"	"number"	49192	""
"Female"	"Aged 40-44"	"Northern Ireland"	"1994"	"number"	49448	""
"Female"	"Aged 40-44"	"Northern Ireland"	"1995"	"number"	49684	""
"Female"	"Aged 40-44"	"Northern Ireland"	"1996"	"number"	50838	""
"Female"	"Aged 40-44"	"Northern Ireland"	"1997"	"number"	52581	""
"Female"	"Aged 40-44"	"Northern Ireland"	"1998"	"number"	54321	""
"Female"	"Aged 40-44"	"Northern Ireland"	"1999"	"number"	56155	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2000"	"number"	58308	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2001"	"number"	60318	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2002"	"number"	61724	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2003"	"number"	62771	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2004"	"number"	64227	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2005"	"number"	65710	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2006"	"number"	66571	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2007"	"number"	67346	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2008"	"number"	68001	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2009"	"number"	67857	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2010"	"number"	67359	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2011"	"number"	67151	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2012"	"number"	66320	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2013"	"number"	65386	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2014"	"number"	64351	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2015"	"number"	63036	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2016"	"number"	61497	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2017"	"number"	60381	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2018"	"number"	59613	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2019"	"number"	60036	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2020"	"number"	61017	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2021"	"number"	63225	""
"Female"	"Aged 40-44"	"Northern Ireland"	"2022"	"number"		"-"
"Female"	"Aged 45-49"	"North East"	"1991"	"number"	74836	""
"Female"	"Aged 45-49"	"North East"	"1992"	"number"	81611	""
"Female"	"Aged 45-49"	"North East"	"1993"	"number"	86412	""
"Female"	"Aged 45-49"	"North East"	"1994"	"number"	88835	""
"Female"	"Aged 45-49"	"North East"	"1995"	"number"	90491	""
"Female"	"Aged 45-49"	"North East"	"1996"	"number"	91082	""
"Female"	"Aged 45-49"	"North East"	"1997"	"number"	87355	""
"Female"	"Aged 45-49"	"North East"	"1998"	"number"	85059	""
"Female"	"Aged 45-49"	"North East"	"1999"	"number"	84214	""
"Female"	"Aged 45-49"	"North East"	"2000"	"number"	83836	""
"Female"	"Aged 45-49"	"North East"	"2001"	"number"	84574	""
"Female"	"Aged 45-49"	"North East"	"2002"	"number"	86065	""
"Female"	"Aged 45-49"	"North East"	"2003"	"number"	88028	""
"Female"	"Aged 45-49"	"North East"	"2004"	"number"	89825	""
"Female"	"Aged 45-49"	"North East"	"2005"	"number"	91674	""
"Female"	"Aged 45-49"	"North East"	"2006"	"number"	93426	""
"Female"	"Aged 45-49"	"North East"	"2007"	"number"	95374	""
"Female"	"Aged 45-49"	"North East"	"2008"	"number"	96690	""
"Female"	"Aged 45-49"	"North East"	"2009"	"number"	97988	""
"Female"	"Aged 45-49"	"North East"	"2010"	"number"	99233	""
"Female"	"Aged 45-49"	"North East"	"2011"	"number"	99655	""
"Female"	"Aged 45-49"	"North East"	"2012"	"number"	99070	""
"Female"	"Aged 45-49"	"North East"	"2013"	"number"	97630	""
"Female"	"Aged 45-49"	"North East"	"2014"	"number"	96020	""
"Female"	"Aged 45-49"	"North East"	"2015"	"number"	94085	""
"Female"	"Aged 45-49"	"North East"	"2016"	"number"	93305	""
"Female"	"Aged 45-49"	"North East"	"2017"	"number"	91755	""
"Female"	"Aged 45-49"	"North East"	"2018"	"number"	89442	""
"Female"	"Aged 45-49"	"North East"	"2019"	"number"	86647	""
"Female"	"Aged 45-49"	"North East"	"2020"	"number"	83672	""
"Female"	"Aged 45-49"	"North East"	"2021"	"number"	80102	""
"Female"	"Aged 45-49"	"North East"	"2022"	"number"	76639	""
"Female"	"Aged 45-49"	"North West"	"1991"	"number"	205075	""
"Female"	"Aged 45-49"	"North West"	"1992"	"number"	222163	""
"Female"	"Aged 45-49"	"North West"	"1993"	"number"	232172	""
"Female"	"Aged 45-49"	"North West"	"1994"	"number"	236330	""
"Female"	"Aged 45-49"	"North West"	"1995"	"number"	239336	""
"Female"	"Aged 45-49"	"North West"	"1996"	"number"	240424	""
"Female"	"Aged 45-49"	"North West"	"1997"	"number"	228755	""
"Female"	"Aged 45-49"	"North West"	"1998"	"number"	221358	""
"Female"	"Aged 45-49"	"North West"	"1999"	"number"	217981	""
"Female"	"Aged 45-49"	"North West"	"2000"	"number"	216298	""
"Female"	"Aged 45-49"	"North West"	"2001"	"number"	216985	""
"Female"	"Aged 45-49"	"North West"	"2002"	"number"	219727	""
"Female"	"Aged 45-49"	"North West"	"2003"	"number"	223393	""
"Female"	"Aged 45-49"	"North West"	"2004"	"number"	227289	""
"Female"	"Aged 45-49"	"North West"	"2005"	"number"	232638	""
"Female"	"Aged 45-49"	"North West"	"2006"	"number"	238764	""
"Female"	"Aged 45-49"	"North West"	"2007"	"number"	245113	""
"Female"	"Aged 45-49"	"North West"	"2008"	"number"	251568	""
"Female"	"Aged 45-49"	"North West"	"2009"	"number"	257367	""
"Female"	"Aged 45-49"	"North West"	"2010"	"number"	262747	""
"Female"	"Aged 45-49"	"North West"	"2011"	"number"	265111	""
"Female"	"Aged 45-49"	"North West"	"2012"	"number"	265010	""
"Female"	"Aged 45-49"	"North West"	"2013"	"number"	264360	""
"Female"	"Aged 45-49"	"North West"	"2014"	"number"	263517	""
"Female"	"Aged 45-49"	"North West"	"2015"	"number"	260532	""
"Female"	"Aged 45-49"	"North West"	"2016"	"number"	260215	""
"Female"	"Aged 45-49"	"North West"	"2017"	"number"	257566	""
"Female"	"Aged 45-49"	"North West"	"2018"	"number"	252867	""
"Female"	"Aged 45-49"	"North West"	"2019"	"number"	245280	""
"Female"	"Aged 45-49"	"North West"	"2020"	"number"	237884	""
"Female"	"Aged 45-49"	"North West"	"2021"	"number"	228912	""
"Female"	"Aged 45-49"	"North West"	"2022"	"number"	220949	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"1991"	"number"	146892	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"1992"	"number"	160661	""
"Female"	"Aged 45-49"	"Yorkshire and The Humber"	"1993"	"number"	169135	""
